"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"1470","91","Ambitious, Exquisite  Michael W 612426",""," May 3rd, 2016","See it if You like adventurous theatre. Truly something amazing on the Great White Way","Don't see it if you are sick of the hype"
"1471","100","Ambitious, Epic, Masterful, Profound, Great writing  Emi",""," May 3rd, 2016","See it if You like rap, contemporary theater, history and very professional ensembles.","Don't see it if You don't like shows without dialogue; it's similar to Les Mis.="
"1472","100","Epic, Thought-provoking, Masterful, Profound, Relevant  jennthebroadwaynerd",""," May 2nd, 2016","See it if you are alive and awake and ready to open your mind and heart to something electrifying and new!","Don't see it if you are a jerk who hates everything good in the world.="
"1473","95","Absorbing, Ambitious, Masterful, Must see, Great writing  BrdwyBear",""," May 2nd, 2016","See it if you're alive and breathing.","Don't see it if you're not open to new, challenging theatre.="
"1474","94","Absorbing, Exquisite, Great acting, Profound, Overrated  Frank 6122",""," May 1st, 2016","See it if you like history.  Great musical.  Learned a lot about Hamilton.  Good music.","Don't see it if you don't like hip hop."
"1475","100","Absorbing, Clever, Entertaining  Tambra K",""," May 1st, 2016","See it if You love great theater","Don't see it if You don't like rap music or history"
"1476","100","Funny, Epic, Exquisite, Riveting, Entertaining  Emily 96",""," May 1st, 2016","See it if You love quick lyrics and amazing music","Don't see it if You are close-minded to knew types of show tunes="
"1477","98","Absorbing, Clever, Epic, Thought-provoking, Must see  Evan 6121",""," April 30th, 2016","See it if you enjoy long, epic musicals, history, rap, or revolutionary theatre.","Don't see it if you prefer classic musicals to contemporary shows, prefer short runtimes, or dislike rap and hip hop music.="
"1478","100","Epic, Great acting, Must see, Refreshing, Entertaining  Nicole B",""," April 29th, 2016","See it if You like hip hop/rap,even if you don't like rap, go!Want to know more about Alexander Hamilton.Looking for a show thats family friendly","Don't see it if Just go see it! You will not be disappointed, there's something for everyone.="
"1479","100","Ambitious, Intelligent, Riveting, Entertaining, Great staging  Dolores 6120",""," April 29th, 2016","See it if You like something fresh and new.","Don't see it if If you don't like fast paced musicals.="
"1480","100","Clever, Great acting, Must see, Great writing, Entertaining  Ron Casalotti",""," April 29th, 2016","See it if You want to see the future of Broadway, The lyrics are amazing. The performances are amazing. Best musical ever. You'll buy the soundtrack.","Don't see it if You are closed minded to different forms of music or feel that actors must be  historically correct . This is NOT 1776.="
"1481","100","Masterful, Must see, Profound, Relevant, Resonant  SarahSmiles1919",""," April 29th, 2016","See it if You are a breathing human being. This show will take your breath away.","Don't see it if ...everyone should see this show.="
"1482","100","Ambitious, Great acting, Masterful, Great writing, Great staging  Scott M 6117",""," April 26th, 2016","See it if you love thrilling theatre and you want to see where our art form is headed.","Don't see it if you don't like to think in the theatre.="
"1483","100","Absorbing, Ambitious, Exquisite  Claire M",""," April 26th, 2016","See it if You want to see a triumph in musical theatre.","Don't see it if You don't want to spend a lot of money.="
"1484","100","Original, Absorbing, Masterful, Must see, Refreshing  Marisa 3",""," April 21st, 2016","See it if you want to leave speechless and be so so so content and happy","Don't see it if you hate happiness="
"1485","50","Intelligent, Disappointing, Overrated, Slow, Great staging  Anthony Germano",""," April 20th, 2016","See it if You enjoy the work of Lin-Manuel Miranda or can appreciate a hip-hop score or American History.","Don't see it if Unfortunately, for me<U+2026> being a fan of both American History AND classic hip-hop the show fell short and I found it severely overrated.="
"1486","100","Original, Ambitious, Intelligent, Great writing, Great score  Megan Eames",""," April 20th, 2016","See it if You want to see the future of American musical theatre. Lin Manuel-Miranda is a revelation.","Don't see it if I cannot think of a single reason not to see this show. It really is THAT good."
"1487","90","Original, Absorbing, Intelligent, Thought-provoking, Great writing  Fran 6110",""," April 19th, 2016","See it if Are a history buff or not. It will make you a history buff. This is the way to learn about history.","Grabs attention with the first song!=Don't see it if See it!  You will be glad you did!="
"1488","95","Original, Absorbing, Great acting, Masterful, Riveting  KatharineHaines",""," April 19th, 2016","See it if Want to see the latest musical that changes the world","Don't see it if You are deaf="
"1489","100","Original, Absorbing, Clever, Epic, Must see  Brian S 6110",""," April 19th, 2016","See it if Just see it.","Don't see it if Just see it!"
"1490","95","Original, Absorbing, Clever, Entertaining, Great staging  Tom F 6109","  On","See it if you love musical theatre.  it's a wonderful example of the possibility the art form can hold. Lives up to the hype.  Not perfect, but close.","Don't see it if you are a stickler for historical detail or traditional musical form.",""
"1491","99","Original, Ambitious, Clever, Intelligent, Masterful  Tracy 6",""," April 16th, 2016","See it if you are open minded and enjoy a fast paced musical. Also see it if you want to see something completely original with an excellent story.","Don't see it if you have a difficult time listening to fast paced music or if you prefer a traditional musical. But see it. Really.="
"1492","96","Original, Ambitious, Clever, Refreshing, Relevant  Claire Bee",""," April 16th, 2016","See it if You're a traditionalist who wants to expand your view of what a musical can be and do; you want to be swept away by inventiveness","Don't see it if You're looking to see a play (Not everyone will love this musical <U+2014> which is okay! <U+2014> but everyone should consider seeing it, if they can)"
"1493","95","Edgy, Epic, Great acting, Must see, Entertaining  LG",""," April 16th, 2016","See it if Loved the show, music is amazing. Lin MM for president!","Don't see it if You really don't like rap. Or don't have an extra thousand bucks lying around for tickets."
"1494","92","Original, Clever, Great staging  LauraJ",""," April 16th, 2016","See it if You love smart shows","Don't see it if You hate everything good in life"
"1495","100","Original, Must see, Profound, Riveting, Great writing  sarah 10",""," April 14th, 2016","See it if you want to feel things. This show is moving and interesting and educational and funny and just brilliant. Lin is a genius.","Don't see it if No. Do see it. There is no one who won't like and appreciate this show. It is relevant and necessary but also funny and it is so smart.="
"1496","90","Funny, Clever, Great acting, Great writing, Entertaining  Judith 6103",""," April 12th, 2016","See it if Love hip hop and history","Don't see it if Don't like hip hop"
"1497","100","Edgy, Epic, Entertaining, Great staging, Great lyrics  Lynn 6103",""," April 12th, 2016","See it if You want groundbreaking Broadway and what is possible on stage. Amazing cast and songs. They deliver. Fantastic choreography that pushes it.","Don't see it if You want boring="
"1498","90","Funny, Ambitious, Epic, Must see, Relevant  Dan 6103",""," April 12th, 2016","See it if If you love innovative, ambitious theater.","Don't see it if You find it hard to follow rap music."
"1499","100","Original, Ambitious, Clever, Great acting, Riveting  Jacqueline 6103",""," April 12th, 2016","See it if You love theatre, creativity and awesome Music","Don't see it if You only like traditional shows="
"1500","100","Absorbing, Clever, Dizzying, Must see, Great writing  mark 49",""," April 11th, 2016","See it if you can afford it","Don't see it if you prefer your musicals to be old fashioned="
"1501","95","Original, Absorbing, Ambitious, Clever, Profound  Shelley M 6102",""," April 11th, 2016","See it if You love history, rap, and Lin Manuel Miranda all rolled into one","Don't see it if You don't like or  understand rap="
"1502","100","Brilliant, Ambitious, Enchanting, Profound, Moving  Niki",""," April 9th, 2016","See it if Truly a life-changing show. It's a brilliant re-telling, re-imagining of our country's origin-a visual re-populating of our history.","Don't see it if See it. If you can get a seat!"
"1503","100","Clever, Delightful, Great acting, Entertaining, Great staging  Nadine A",""," April 8th, 2016","See it if You want to be  WOW'ed !  From the moment the show begins until it ends you and your fellow audience members are engaged and captivated.","Don't see it if You fall asleep without meaning to....because you really don't want yo man as a minute of it.="
"1504","100","Absorbing, Clever, Great acting, Great writing, Great staging  Roberta 2",""," April 8th, 2016","See it if You want excellent writing, dancing, staging, etc. Leaves you in tears at the end.","Don't see it if You really hate hip hop="
"1505","100","Edgy, Epic, Thought-provoking, Relevant, Great staging  Dominique 6099",""," April 8th, 2016","See it if are alive. Seriously, this show is so necessary and relevant that everyone should see it. People still have reservations, but don't.","Don't see it if there's no reason to not see it - except for the insane resale prices. Wait for the next block to go up!"
"1506","68","Ambitious, Clever, Great writing, Disappointing, Overrated  Kennon C",""," April 7th, 2016","See it if you love the album.","Don't see it if you're not a huge fan of the album.="
"1507","100","Ambitious, Clever, Epic, Must see, Refreshing  MAB",""," April 7th, 2016","See it if You have a pulse!","Don't see it if Aren't ready for a lot of brilliant rapping and singing. SNot your average old school musical"
"1508","95","Original, Must see, Relevant, Great writing, Great staging  David D 6098",""," April 7th, 2016","See it if You want to witness a pivotal work in the cannon of great American musical theater.","Don't see it if If you want to experience a traditional work of musical theater.="
"1509","100","Absorbing, Ambitious, Thought-provoking, Masterful, Riveting  Edmund 6098",""," April 7th, 2016","See it if You can get tickets,  it's everything great  that you've  heard.","Don't see it if You hate great theatre.="
"1510","100","Original, Epic, Must see, Refreshing, Riveting  metro",""," April 7th, 2016","See it if U wanna see one of the greatest shows ..ever","Don't see it if Ur non human="
"1511","100","Funny, Clever, Great acting, Great writing, Entertaining  LilyTurtle",""," April 7th, 2016","See it if If you want to see the best the best show ever!","Don't see it if if you don't want to have fun.="
"1512","100","Absorbing, Ambitious, Clever, Delightful, Great writing  Paul L 6098",""," April 7th, 2016","See it if You have a pulse","Don't see it if Ummmmm.=Can't think of ANY reason not to see it="
"1513","97","Absorbing, Ambitious, Epic, Great writing, Great staging  Jeremy E",""," April 6th, 2016","See it if you love great music, great story, great performances, something innovative and sure to be around for years to come","Don't see it if Everyone will like this.="
"1514","100","Original, Great acting, Intelligent, Great writing, Great staging  Anya",""," April 5th, 2016","See it if you are a human being. You care about theatre. You care about this country. You want to be educated, inspired, or entertained.","Don't see it if you're totally closeminded to new experiences, I suppose="
"1515","100","Original, Clever, Masterful, Must see, Great writing  Lisa W 6095",""," April 4th, 2016","See it if You want to see something unique and groundbreaking.","Don't see it if You have no appreciation for history="
"1516","75","Original, Great acting, Great writing, Disappointing, Overrated  Lynda 13",""," April 4th, 2016","See it if you're under the age of 40 and into unorthodox story telling","Don't see it if hate rap, hip-hop or operettas"
"1517","94","Ambitious, Epic, Intelligent, Masterful, Great staging  Kristin M 6089",""," March 31st, 2016","See it if You can!!! It's worth all the hype! It's inventive, modern, moving storytelling. Phenomenal!!","Don't see it if I really don't know, it has something for everyone and its a story that still resonates now!="
"1518","99","Intelligent, Masterful, Must see, Profound, Resonant  Karen B 6086",""," March 31st, 2016","See it if You want an entirely new experience in theatre -  a sort of hip hop opera feel!!!!  A show that is both visually and historically amazing!","Don't see it if you don't like a spoken/sung-through show="
"1519","100","Ambitious, Exquisite, Intelligent, Profound, Entertaining  Alyson 6091",""," March 31st, 2016","See it if You can get tickets!","Don't see it if You don't like to be entertained="
"1520","99","Absorbing, Ambitious, Clever, Masterful, Entertaining  Lisa D 6091",""," March 31st, 2016","See it if you appreciate a new take on history, great staging and talent.","Don't see it if you are a purist and prefer classic traditional theater, or if you are a racist.="
"1521","100","Original, Masterful, Must see, Refreshing, Riveting  Meredith 18",""," March 30th, 2016","See it if You love musicals. You are intrigued by the  hip-hop  vibe.","Don't see it if You don't like musicals, especially hip-hop!="
"1522","100","Clever, Epic, Great acting, Great writing, Great staging  Erica 11",""," March 30th, 2016","See it if you want to be in the room where it happens!","Don't see it if you don't like hip-hop or rap.="
"1523","100","Absorbing, Exquisite, Great acting, Great writing, Great staging  Richard 801",""," March 30th, 2016","See it if just see it!  The hype is for real.  Sat in next to last row of balcony, didn't matter. A rare theater experience. Epic!","Don't see it if Can't find a reason not to see it.="
"1524","100","Ambitious, Must see, Great writing, Entertaining, Great staging  Susan 6090",""," March 30th, 2016","See it if you can find any way to get a ticket","Don't see it if can't think of who wouldn't love this show="
"1525","76","Clever, Relevant  Jeffrey 6090",""," March 30th, 2016","See it if Makes history fun","Don't see it if You're not into rap="
"1526","100","Original, Absorbing, Clever, Thought-provoking, Entertaining  Abigail H",""," March 29th, 2016","See it if You have listened to the soundtrack","Don't see it if You haven't listened to the soundtrack, then listen to it and go see it.="
"1527","100","Absorbing, Clever, Delightful, Exquisite, Entertaining  Kirstie",""," March 29th, 2016","See it if Absolutely amazing. I sing songs from the soundtrack daily. It is a real treat, there is nothing like it. Lin Manuel Miranda is a genius.","Don't see it if you hate amazing things="
"1528","100","Exquisite, Masterful, Must see, Profound, Riveting  Matt 6088",""," March 28th, 2016","See it if You care at all about musical theater.","Don't see it if You hate joy.="
"1529","100","Original, Clever, Delightful, Great acting, Great writing  Melena",""," March 25th, 2016","See it if You like rap, history, or anything in between. I didn't like either of them pre Hamilton, but I'm in love with both now!","Don't see it if Literally everyone should see it. You just need to get tickets!="
"1530","94","Original, Clever, Intelligent, Profound, Great writing  John-John",""," March 25th, 2016","See it if You like musicals","Don't see it if If you hate musicals"
"1531","100","Original, Masterful, Must see, Great writing, Great staging  Al 2",""," March 24th, 2016","See it if You want to see original theater at its best. Sheer genius.","Don't see it if You are not open to new ideas.="
"1532","100","Edgy, Great acting, Great writing, Great staging, Exuberant  Louise 10",""," March 24th, 2016","See it if You want to be entertained by the most talented cast ever essembled this show deserves every accolade it has received","Don't see it if There's no reason not to see it if you see it and don't like it then you don't know a good thing="
"1533","100","Absorbing, Ambitious, Clever, Delightful, Exquisite  Bobbi R",""," March 24th, 2016","See it if Best ever!!","Don't see it if You're not with today's music!!!="
"1534","97","Original, Clever, Epic, Intelligent, Must see  Tylir",""," March 24th, 2016","See it if You adore the exceptional original cast recording. Or go see it even if you haven't heard one song!","Don't see it if you can't sit for three hours, dislike profanity, looking for a more intimate show="
"1535","100","Enchanting, Great acting, Intelligent, Masterful, Entertaining  pam 12",""," March 24th, 2016","See it if the best show for everyone!","Don't see it if everyone should see this show it is the best!="
"1536","100","Original, Clever, Riveting  Eliza A.",""," March 24th, 2016","See it if you know why you should see Hamilton.","Don't see it if you can't get a ticket..."
"1537","100","Original, Absorbing, Clever, Intelligent, Relevant  Jonathan 6083",""," March 23rd, 2016","See it if You want to see cutting edge new take on original compositions and lyrics.  The story is fascinating and the staging is excellent and fluid","Don't see it if You don't like musicals="
"1538","59","Ambitious, Intelligent, Confusing, Disappointing, Overrated  A-Lawyer-Acquaintance",""," March 23rd, 2016","See it if Chillin'","Don't see it if You like Rodgers and Hammerstein="
"1539","90","Ambitious, Clever, Refreshing, Entertaining, Great staging  Barry 6083",""," March 23rd, 2016","See it if you are interested to see something new and exciting with fine performances and great staging.","Don't see it if you expectations are too high, thanks to the overpraising by the critics. However, don't be put off by fears of rap music. It's really good="
"1540","95","Ambitious, Epic, Masterful, Riveting, Great writing  Maria 2",""," March 23rd, 2016","See it if you are breathing and love any form of entertainment, especially of the historical variety.","Don't see it if you can't follow words quickly. I saw it with international folks who couldn't understand a word of it.="
"1541","100","Absorbing, Ambitious, Clever, Delightful, Enchanting  ellen 6083",""," March 23rd, 2016","See it if You love broadway","Don't see it if No reason="
"1542","95","Absorbing, Ambitious, Masterful, Great writing, Great staging  Jacob Rivera-Sanchez",""," March 23rd, 2016","See it if you can get a ticket!  I was afraid with all the hype, it would not live up to my expectation, but it really is a tremendous show.","Don't see it if you think it is overrated... but try to see it if you can so you form an opinion of the actual work and not based on the hype. It was great!="
"1543","100","Original, Absorbing, Thought-provoking, Must see, Riveting  Holy Angel 29",""," March 23rd, 2016","See it if you want to see the most original show to hit Broadway in years. While being thoroughly entertained, you also get a history lesson.","Don't see it if you're not into rap, or into the diversity of the actors performing the roles of white America at that time.="
"1544","100","Absorbing, Clever, Masterful, Relevant, Great writing  Tonianne C",""," March 21st, 2016","See it if you love modern musical theatre, love the non-traditional/classical musical, enjoy hip hop, history buff","Don't see it if you like classical/traditional musicals like My Fair Lady."
"1545","100","Enchanting, Intelligent, Must see, Refreshing, Riveting  Emme",""," March 18th, 2016","See it if you want to see a refreshing and incredible show","Don't see it if you hate yourself"
"1546","99","Absorbing, Epic, Exquisite, Masterful, Great writing  RH",""," March 17th, 2016","See it if you can.","Don't see it if you are the worst."
"1547","79","Ambitious, Clever, Edgy, Overrated, Entertaining  Karen 6075",""," March 15th, 2016","See it if You like rap music and history.","Don't see it if You are expecting a deep story line.="
"1548","100","Absorbing, Clever, Delightful, Exquisite, Great acting  Michael Snider",""," March 15th, 2016","See it if ...you want to see the best thing to come down the pike in a long time.  Bravo!","Don't see it if ...if you don't like wrap."
"1549","100","Funny, Exquisite, Great acting, Masterful, Entertaining  Richelle",""," March 14th, 2016","See it if You want to impress a date","Don't see it if You're a boring person="
"1550","90","Absorbing, Ambitious, Clever, Refreshing, Entertaining  Van",""," March 14th, 2016","See it if You want something fresh and that has a lot of heart.","Don't see it if You don't like hip hop and if you don't like a long show.="
"1551","96","Original, Epic, Masterful, Riveting, Great writing  suef",""," March 14th, 2016","See it if You like theater.....it's a must","Don't see it if You don't like theater.....in which case why are you on this site="
"1552","100","Absorbing, Exquisite, Masterful, Must see, Entertaining  John 6073",""," March 13th, 2016","See it if You re alive.  I can't imagine anyone not loving it.  Transformative","Don't see it if You're from a different universe="
"1553","100","Ambitious, Epic, Exquisite, Masterful, Relevant  Jess F",""," March 12th, 2016","See it if ..you love musical theatre w/INCREDIBLE music, costumes, choreo, acting, singing, and cross-genre mind-blowing!","Don't see it if ...you can't wait for it. Tix are sold out/highly-priced for months at a time. Buy on the day new blocks of seats open - worth every penny="
"1554","100","Absorbing, Intelligent, Thought-provoking, Masterful, Relevant  Raeann",""," March 11th, 2016","See it if you can get in! The hype is more than deserved and every second of the show is engaging. It's a masterpiece and will not disappoint at all.","Don't see it if you're a racist unable to open your mind to how thought-provoking and refreshing this show is."
"1555","99","Brilliant, Original, Intelligent, Masterful, Riveting  AspiringCritic",""," March 11th, 2016","See it if You can get tickets!","Don't see it if You don't want to witness the next incarnation of the musical theatre genre"
"1556","100","Absorbing, Masterful, Must see, Riveting, Great writing  Melinda W",""," March 11th, 2016","See it if ...you're human.","Don't see it if there's no reason NOT to see this show.="
"1557","100","Absorbing, Clever, Delightful, Exquisite, Entertaining  Jenna B 6071",""," March 11th, 2016","See it if Just see it","Don't see it if You don't enjoy being entertained from the moment it starts to the moment it ends="
"1558","100","Epic, Intelligent, Must see, Riveting, Great writing  Tiffany Solares",""," March 8th, 2016","See it if Hamilton is a must-see for anyone who lives in the United States of America, scratch that, anyone who lives on PLANET EARTH!","Don't see it if Don't see Hamilton if you don't want your life change.="
"1559","95","Ambitious, Clever, Delightful, Edgy, Entertaining  Dorite44",""," March 8th, 2016","See it if You like great theatre.","Don't see it if See it!"
"1560","94","Ambitious, Delightful, Edgy, Great acting, Thought-provoking  Michael f7a920b0",""," March 7th, 2016","See it if Anyone with a brain and an interest in history.","Don't see it if You don't like creativity and experimentation in theater="
"1561","100","Absorbing, Clever, Great acting, Entertaining, Great staging  Member ad356357",""," March 7th, 2016","See it if Best show since RENT.  A must see for all.  The music and the story are everything!","Don't see it if This is a must see..="
"1562","100","Original, Must see, Refreshing, Entertaining, Great staging  Victoria S 3",""," March 6th, 2016","See it if You are interested in a show that is unlike any other.","Don't see it if You do not like rap="
"1563","100","Clever, Edgy, Must see, Profound, Entertaining  Blake D",""," March 6th, 2016","See it if Hamilton is an original piece Makes you wonder and gets your thoughts going A must see for history fans and fans of edgy musicals","Don't see it if None="
"1564","95","Original, Absorbing, Ambitious, Must see, Great staging  Kitty L",""," March 6th, 2016","See it if You like history, rap and musical theater","Don't see it if you hate theater="
"1565","100","Clever, Great acting, Must see, Great writing, Entertaining  Mary 67",""," March 6th, 2016","See it if Lin Manuel Miranda takes US History and Rap music and creates a truly beautiful piece of theater. The cast is amazing, the story captivating","Don't see it if You don't enjoy music or clever writing about our founding fathers.="
"1566","100","Absorbing, Dizzying, Enchanting, Masterful, Great staging  MadTapper",""," March 5th, 2016","See it if It's everything you have heard! Amazing lyrics, staging, story, incredibly talented dancers, fab costumes and lighting! Great and inspiring!","Don't see it if I cannot think of a single reason not to see it!="
"1567","100","Original, Epic, Exquisite, Intelligent, Relevant  Zachary 6065",""," March 5th, 2016","See it if EVERYONE NEEDS TO SEE THIS SHOW! It's amazing!","Don't see it if No excuses. You must see this show that is revolutionizing Broadway!="
"1568","100","Absorbing, Clever, Delightful, Enchanting, Entertaining  Patricia F 2",""," March 5th, 2016","See it if YOU ARE LUCKY ENOUGH TO GET TICKETS","Don't see it if CRAZY="
"1569","100","Original, Clever, Epic, Must see, Relevant  Rachelle 4",""," March 5th, 2016","See it if You love musical theater or rap music or just music in general! Such a very timely revolutionary show!","Don't see it if There really is no reason to not see it, unless diverse casts and rap music isn't your cup of tea. But who doesn't want to see Hamilton="
"1570","100","Original, Epic, Intelligent, Masterful, Great staging  Madison Genovese",""," March 5th, 2016","See it if even if you haven't heard anything about it. It's everything everyone says it is","Don't see it if See it="
"1571","100","Original, Masterful, Must see, Profound, Resonant  Christina Pelletiere",""," March 5th, 2016","See it if You like an original idea and an outstanding cast.  And if you're looking to see the best musical out there.","Don't see it if Just go see it. Don't not see it, you'll be missing out on an incredible show.="
"1572","100","Intense, Thought-provoking, Must see, Profound, Resonant  Casey Maher",""," March 1st, 2016","See it if You are ready to witness a performance that will make you reflect on both the world of theater and the world in general and change your life","Don't see it if You already have a predisposed bias against any kind of rap music or the idea of a diverse cast.="
"1573","100","Exquisite, Masterful, Must see, Great writing  Carole DT",""," February 27th, 2016","See it if Phenomenal","Don't see it if You are not into brilliant shows="
"1574","100","Absorbing, Edgy, Exquisite, Great acting, Great writing  Katy P",""," February 27th, 2016","See it if You want to see the best thing that has ever graced a Broadway stage. This is flawless genius.","Don't see it if You want to see traditional musical theater. This is new and pushes boundaries on all sides.="
"1575","100","Absorbing, Clever, Epic, Intelligent, Masterful  Dana 6057",""," February 26th, 2016","See it if You enjoy rap, theater, musicals and history and great music, acting and storytelling","Don't see it if n/a="
"1576","100","Funny, Absorbing, Clever, Intelligent, Entertaining  Arielle 6056",""," February 25th, 2016","See it if you have a pulse. You like intelligently written musical content. You love musical theater and are eager to see something entirely new.","Don't see it if You're an unhappy person, or a racist, or a terrible person who'll just sit on their phone the entire show.="
"1577","100","Original, Ambitious, Edgy, Intelligent, Must see  Sheila D",""," February 25th, 2016","See it if You love innovative theater","Don't see it if You have a closed mind="
"1578","60","Ambitious, Dizzying, Disappointing, Cliched  Lorraine 6",""," February 24th, 2016","See it if you like hip hop and rap","Don't see it if you appreciated good music="
"1579","100","Original, Great acting, Masterful, Great writing, Great staging  Emilyeed_",""," February 22nd, 2016","See it if you're human. Even if you don't like hip-hop, the writing, acting, and choreography are phenomenal, and the music is insanely beautiful.","Don't see it if N/A="
"1580","90","Original, Absorbing, Great writing, Entertaining, Great staging  Jane 5",""," February 22nd, 2016","See it if Over the top a must see for everyone","Don't see it if I would recommend this for everyone!="
"1581","100","Epic, Intelligent, Thought-provoking, Must see, Riveting  Lara",""," February 21st, 2016","See it if You are ready to never look at theatre the same way.","Don't see it if You can't wait or pay. It's a hard ticket to get and not cheap!="
"1582","100","Original, Masterful, Must see, Refreshing, Great writing  AnnieE 1131",""," February 19th, 2016","See it if don't miss your shot to see this ground-breaking musical and multi-talented performers. History has never felt so exciting & alive!","Don't see it if you have already decided not to like it.="
"1583","100","Original, Intelligent, Intense, Masterful, Must see  Sam 6050",""," February 19th, 2016","See it if You need to see the best musical ever!","Don't see it if X No reason not to see it.="
"1584","100","Clever, Delightful, Intelligent, Masterful, Entertaining  Renee's view",""," February 18th, 2016","See it if Must see!  I love Lin Manual.  He did a excellent job at telling history in a fun hip hop Broadway twist. I loved it. Best show on Broadway.","Don't see it if Go see it!  If you can get tickets!="
"1585","100","Clever, Enchanting, Exquisite  Marion 7",""," February 18th, 2016","See it if You are a history buff  and enjoy fantastic music and lyrics .  Linn Manuel Miranda is a genuis","Don't see it if Cannot think of any reason="
"1586","95","Original, Must see, Riveting, Great writing, Great staging  Kayce",""," February 18th, 2016","See it if you enjoy any type of theatre.","Don't see it if you really hate every single piece of rap related music in the last 5 years.="
"1587","100","Absorbing, Ambitious, Thought-provoking, Masterful, Entertaining  Sharon 604725",""," February 16th, 2016","See it if you want to see the best thing ever to hit the stage. Miranda gets us to love history - to know more than we ever did & asks big questions.","Don't see it if Nope- everyone should see it. It's that good. GO.="
"1588","100","Original, Must see, Profound, Refreshing, Relevant  Gari",""," February 16th, 2016","See it if Believe the hype. It's worth the wait if you can snag a ticket. Revolutionary, refreshing, and groundbreaking. Lin Manuel is IT.","Don't see it if You don't like hip hop/ rap.="
"1589","100","Absorbing, Clever, Must see, Indulgent, Entertaining  Emma Rose",""," February 16th, 2016","See it if You liked the musical  In The Heights .The show is filled with rap, and the historic tale of the youngest founding father Alexander Hamilton","Don't see it if You don't enjoy rap music, but I'm sure this musical will make you love rap music after leaving.="
"1590","99","Ambitious, Clever, Epic, Intelligent, Must see  Lindsay Loves Broadway",""," February 15th, 2016","See it if you are breathing. The music, singing, dancing, staging are exquisite-you forget this is American history but at the end want to learn more!","Don't see it if I am not even answering this question="
"1591","100","Ambitious, Epic, Intelligent, Masterful, Profound  Carissa 4",""," February 15th, 2016","See it if you love history.  You want to see something new and different.  You admire creative choreography. See it if you are human. :)","Don't see it if You are the opposite of above. :)="
"1592","100","Great acting, Masterful, Must see, Relevant, Great writing  literaticat",""," February 13th, 2016","See it if you want to have your mind blown. This show is life-changing.","Don't see it if you are easily confused, or an idiot, or a monster.="
"1593","100","Absorbing, Epic, Masterful, Riveting, Great writing  Ferna",""," February 12th, 2016","See it if you want to cry from being amazed by the beauty of a show.","Don't see it if you want spectacle.="
"1594","92","Original, Epic, Masterful, Entertaining, Great staging  Nick Eibler",""," February 9th, 2016","See it if You love new ground-breaking shows with contemporary music styles and are truly something to behold.","Don't see it if You don't like modern musicals. It was a very well done show but I did not think it fully fulfilled its hype.="
"1595","100","Original, Ambitious, Masterful, Must see, Riveting  Karen Y",""," February 7th, 2016","See it if You have a pulse.","Don't see it if You hate to feel proud to be a part of the human experience.="
"1596","100","Original, Absorbing, Epic, Exquisite, Intelligent  Marcie B",""," February 5th, 2016","See it if At all possible. Best show I have ever seen. Lin Manuel Miranda is a genius.","Don't see it if You're insane="
"1597","100","Absorbing, Clever, Intelligent, Masterful, Great staging  Antigone",""," February 5th, 2016","See it if you want to see theatre history, innovation, intelligent theatre, genius writing, music & staging.  Not a dull moment, worth all the hype.","Don't see it if no idea why anyone would not want to see this.  don't see it if you don't like theatre.="
"1598","100","Absorbing, Great acting, Must see  Eileen 3",""," February 5th, 2016","See it if You want to be amazingly, thoroughly entertained. The historical information combined with great acting and such musical talent is wonderful","Don't see it if See it See it!!! There is no reason not to see it.="
"1599","100","Masterful, Must see, Entertaining  Jake T.",""," February 3rd, 2016","See it if you what want to see an amazing, one of the greatest musicals of our time.","Don't see it if you don't like musicals="
"1600","100","Original, Absorbing, Epic, Masterful, Must see  Lindsey B",""," February 2nd, 2016","See it if you want to be part of the revolution. Game-changer. Epic. Exciting. Energetic. Ground-breaking. Fresh. Modern. Lin-Manuel-next great writer","Don't see it if you don't like hip-hop or having trouble keeping up with detailed plots. You don't wanna pay for it.="
"1601","100","Ambitious, Masterful, Must see, Relevant, Riveting  Member 22eeb5b6",""," February 1st, 2016","See it if you love theater. It is everything you heard and more. Words cannot do it justice, it has to be experienced. Do what you can to get tickets.","Don't see it if you think theater needs to be limited to portraying history on stage as a documentary. This is history for today's audience.="
"1602","100","Original, Absorbing, Masterful, Resonant, Riveting  Bev Ed",""," February 1st, 2016","See it if you love theater.  This is one that will rank among the best you have ever seen!","Don't see it if Everyone should see this!  It's a masterpiece.="
"1603","100","Absorbing, Clever, Delightful, Enchanting, Entertaining  Iris 9",""," January 31st, 2016","See it if The most entertaining show","Playful fun. Everything rolled up into one.=Don't see it if You have no joy in your heart.="
"1604","100","Epic, Exquisite, Great acting, Must see, Entertaining  BernadetteESQ",""," January 30th, 2016","See it if You want to see one of the most incredible pieces of theater of all time!","Don't see it if See it. Seriously, even if you think it's overhyped or don't like rap or any other excuse you have, see it. You will not be sorry!="
"1605","100","Original, Clever, Masterful, Must see, Refreshing  Jaclyn 5",""," January 26th, 2016","See it if You're a fan of theatre. It's the most amazing show I've ever seen","Don't see it if Just see it="
"1606","100","Absorbing, Clever, Must see, Entertaining, Great staging  Tracie 7",""," January 24th, 2016","See it if You love theater or history or rapping or music or dance","Don't see it if You don't like rapping or only like traditional musical theater="
