"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"217","68","During previews Banal, Disappointing, Conventional, Nice singing, Typical musical theater  Gale",""," April 11th, 2017","See it if you like any and all musical theater, like 'let's put on a show' stories, are a fan of Laura Osnes or Corey Cott","Don't see it if you expect a genuine 40's big band score, have reverence for what WWII vets endured & its aftermath=Also The TV promos led me to believe this was a swing-era show: Bandstand does NOT invoke the 40s AT ALL: it is a typical, unmemorable musical theater piece, with instantly forgettables songs and limited dance bits...<U+00A0>Read more Read less="
"218","73","During previews Delightful, Excruciating, Cliched, Great singing, Corny jokes & deviled eggs  MichelleJoy",""," April 10th, 2017","See it if You enjoy Laura Osnes, Cory Cott, or big band and don't require much of a story","Don't see it if You want a well developed book, songs that will stick, or a memorable experience=Also Way too long without the story to justify it - could have been a nice 60-90 minute show, instead it was padded and dragged out with dance. Dancing was great but unsuccessful at progressing the story - excellent choreography can't make up for the story and music shortcomings; a few odd lighting choices...<U+00A0>Read more Read less="
"219","49","During previews Ambitious, Disappointing, Cliched, Missed opportunity, Hokey  AngryGreg1979",""," April 10th, 2017","See it if You are blind. You think bigger means better.","Don't see it if You find it insulting when something that should have been powerful is reduced to merely entertaining (if that)="
"220","78","During previews Relevant, Slow, Entertaining, Great singing  Randi Kira",""," April 10th, 2017","See it if You have an interest in military/vet stories or jazz. You love Cott or Osnes.","Don't see it if You think blankenbuehler has never met a curve he wouldn't want to angle off (true. Should've hired a different choreographer.)="
"221","68","During previews Indulgent, Banal, Disappointing, Excruciating, Slow  George 6090",""," April 10th, 2017","See it if you have a friend among the talented cast member - otherwise, save your money. The music is forgettable; the direction over wrought.","Don't see it if you have almost any other Broadway option. Laura Osnes, Corey Cott, & Beth Level are all talented, but were given very little to work with.=Also To be fair, I only lasted until intermission. It was so disappointing, clunky, and predictable - and the seats in the front mezzanine were so unbelievable hard with leg room sufficient for a two year old - that I just couldn't take a second act. I see many reviewers here whose comments I respect had similar reactions, though, to both acts. Pity the critics who will have to suffer through the entire production....<U+00A0>Read more Read less="
"222","82","During previews Delightful, Entertaining, Great singing, Great staging  Darrel",""," April 10th, 2017","See it if you enjoy traditional musicals but this w/an underlying serious thought provoking theme. cast that can act, sing, dance & play instruments!","Don't see it if you don't like 40's music & a lot of song & dance or somewhat predictable story lines. Laura Osnes is excellent! show deserves to do well!="
"223","70","During previews Ambitious, Quirky, Indulgent, Cliched, Great singing  Andrew B",""," April 10th, 2017","See it if you are interested in fun music and war themes. Also if you like romance stories and stories about small town bands who rise to the top.","Don't see it if you are looking for a show that is clever and unique. It is fairly basic and straightforward. Good story overall but nothing fresh here.="
"224","68","During previews Banal, Disappointing, Slow  Janet Bo Banet",""," April 9th, 2017","See it if Hard to recommend it in its current state. The music is between pop and jazz-ish, not 1940s swing. The main characters don't evolve.","Don't see it if You are looking for the show they advertise. The 2 acts are so disjointed. Dancing is like Grease not swing. Music forgettable.="
"225","89","During previews Absorbing, Great writing, Entertaining, Terrific score!, Wonderful performances!  Moose Murders",""," April 9th, 2017","See it if you want a terrific musical (great story, fun music that advances the plot) that's got emotion and is lots of fun. Superb performances!","Don't see it if you want something edgy or avant-garde. This is a great musical in the lineage of classic musicals - with terrific swing/big band score!="
"226","75","During previews Romantic, Slow, Entertaining, Great singing  Ken-G",""," April 9th, 2017","See it if Laura Osnes belting a big band climax to a slow-building nostalgic WWII-era story is to your liking.","Don't see it if Unless you love big band music, are 90 years old, or have the taste of a 90 year old when it comes to musical theatre.="
"227","84","During previews Funny, Absorbing, Clever, Delightful, Entertaining  Kayla Coleman",""," April 8th, 2017","See it if you like comedies","Don't see it if you don't like comedies="
"228","67","During previews Slow, Great singing, Uneven, Aimless, Banal music  Gil K",""," April 8th, 2017","See it if You are a fan of Laura's and/or Cott's. The overall story has potential. It's entertaining at points.","Don't see it if you are expecting big band music. This is somewhere between crooning and jazz. Mostly not very melodic music. Choreography is VERY clunky.=Also The show alternates from modern musical style during story songs and that mashup of crooning and jazz (never achieving either) during the band's gigs songs. It never finds an musical identity .Most of the music is declarative, not very melodic with convoluted lyrics and  rhymes.  It gets really tedious at many points. Don't expect swinging big band music nor crooner ballads. The choreography is probably the most distracting part of the entire show. Clunky at best, violent at worse and always overused. It never flows, it often jerks. It also lacks identity with moves from 1950's Grease in a musical that takes place in 1945.On the second act music gets more of an identity and choreography follows suit, making it 2 different feels.Wardrobe is also lacking. We can expect drab given the character's social backgrounds, but it is so devoid of color as to depress one. The saving grace here are Osnes and Cost....<U+00A0>Read more Read less="
"229","89","During previews Ambitious, Great acting, Cliched, Great singing, Great staging  Stephen 18",""," April 8th, 2017","See it if Multitalented cast (many actors are musicians). Osnes & Cott great. Imaginative staging, serviceable music, fine choreography. Enjoyable.","Don't see it if Saw an early preview. Could use a stronger closing number. Hopefully will make adjustments. Great potential.="
"230","75","During previews Slow, Entertaining, Great singing, Fluffy  David T",""," April 8th, 2017","See it if you are a fan of swing music, or its two stars. The story moves quickly and the dancing is quite nice.","Don't see it if you want a more fully developed story. The sound is a little off at times and difficult to hear the singers over the orchestra.="
"231","65","During previews Ambitious, Great acting, Disappointing, Cliched, Slow  Thomas 12",""," April 7th, 2017","See it if You love anyone who is in the production. They are giving great performances and are pouring everything they've got into this one.","Don't see it if You want to see a show where the material is great and can stand on it's own. It was better at Papermill. Overall this is a real clunker.="
"232","85","During previews Clever, Edgy, Quirky, Relevant, Unique  Wish I Could See Them All",""," April 7th, 2017","See it if Unusual mix of hard knocks vets issues and broadway pizzaz. As the characters take risks, the show does too. Loved the creativity.","Don't see it if Sometimes it was hard to believe the characters. The issues weighed on them but the script/acting didn't go far enough.=Also Despite its flaws, this show made an impression. It has some great scenes and songs. The  reality  parts were better than the fluffy ones....<U+00A0>Read more Read less="
"233","90","During previews Delightful, Thought-provoking, Entertaining, Great singing, Great staging  Suzanne Zee",""," April 7th, 2017","See it if you've dreamed big! Amazing dancing and singing. Audience standing to applaud during the show & after.Significant ideas about surviving wars","Don't see it if hate period musicals. There's a lot of music and considerably less talk. It was slow in places but it is in previews undergoing adjustments="
"234","68","During previews Disappointing, Slow, Has potential, Overly long  Brendon NYC",""," April 7th, 2017","See it if You're a big fan of Osnes or Cott. Osnes is great and has a beautiful voice. The show has some entertaining moments.","Don't see it if Show never fully takes off. Songs aren't memorable, choreography is inconsistent, energy seemed low/off. Needs at least 40min cut.=Also The concept has potential to be great but it's not there yet. Needs a lot more work. Hopefully they can make enough changes before opening....<U+00A0>Read more Read less="
"235","83","During previews Cliched, Enjoyable, Great dancing, Multi-layered, Quadruple threat performers  donna 11",""," April 7th, 2017","See it if surprising- musical theater that is a little deeper than pure fluff - tells about ww2 vets returning from duty. Laura osnes voice is amazing","Don't see it if it will bother you that his show tackles a deep subject - PtSD, drinking, OCD from vets...etc and gives a pat and unsurprising resolution.="
"236","90","During previews Delightful, Great singing, Great choreography & dancing, Creative staging & lighting, Funny yet deep  Chris aka Nini",""," April 7th, 2017","See it if you are looking to be thoroughly entertained by a musical that honors our vets and their struggles, while infusing romance and humor.","Don't see it if you're expecting a  happy from beginning to end  musical - this show respectfully brings historical issues to light that are still current.=Also Andy Blankenbeuhler's direction and choreography are masterful in a musical that pulls you right in. You will laugh out loud, tap your toes, smile widely, and feel the pain of the characters. Corey Cott is a star! The ensemble cast members add to the excitement and story throughout. Laura Osnes' final solo is riveting. Having Corey's co-star vets play their instruments live was a genius decision....<U+00A0>Read more Read less="
"237","79","During previews Banal, Disappointing, Great singing, Pleasant  Jillbaila",""," April 7th, 2017","See it if you are a fan of Laura Osnes. Her voice is gorgeous. Good dancing although there could have been more.","Don't see it if you want an emotional experience. This subject should have been more compelling. Good performances but weak songs and cliched story.=Also I saw an early preview. Blankenbuehler and others were in the audience taking notes and I imagine there will be some changes. But the songs aren't memorable and the story is pretty simplistic so it's hard to imagine what can be done. This was a pleasant evening of theater but it could have been so much better....<U+00A0>Read more Read less="
"238","71","During previews Quirky, Great staging  Member 70402511",""," April 7th, 2017","See it if You like nostalgia and a feel good love story","Don't see it if You want memorable songs=Also A talented cast with some nice singing and dancing but it never ignites into a riveting musical....<U+00A0>Read more Read less="
"239","51","During previews Confusing, Disappointing, Excruciating, Disjointed  Adam G123",""," April 6th, 2017","See it if You like a few strong dance numbers. Otherwise skip it. Poor story. Script is rough. Music is weak. Laura Osnes is only saving grace.","Don't see it if You can see most anything else. Plenty of other good choices. This needs so much work.="
"240","65","During previews Disappointing, Overrated, Slow  Member 712651",""," April 6th, 2017","See it if you like swing dance and big band sound, and one great voice.","Don't see it if a stretched out story with mostly bland characters is not what you consider a night out!="
"241","73","During previews Entertaining, The singers were all excellent but most of the songs were just ok  Jen6044",""," April 6th, 2017","See it if You want to see the lead actors and/or to see a brand new musical about returning veterans.","Don't see it if If you don't like musicals. This is a pleasant musical with a predictable story.="
"242","69","During previews Banal, Disappointing, Cliched, Great singing, Fluffy  Ashowgoer",""," April 5th, 2017","See it if You'll enjoy almost any WW2-era musical that involves swing music.","Don't see it if You prefer a sophisticated, unique plot with high stakes. This is paint-by-numbers predictable. A great idea with subpar execution.="
"243","52","During previews Boring, Annoying, Disappointing, Meatless  Olena",""," April 5th, 2017","See it if you want to see a big band style musical. Instrument playing cast. Can't think of any other positive impressions.","Don't see it if you value your time. It's meatless in every aspect and leaves you indifferent. The actors don't enjoy themselves, seem wanting it to be over="
"244","74","During previews Absorbing, Relevant, Riveting, Slow, Great staging  Broadwayisbae 6124",""," April 5th, 2017","See it if If you like brilliant performances with some really fun jazz music and a deeper story than you thought there would be.","Don't see it if If you don't like swing music and a lot of diegetic songs. Or if war stories are triggering to you.="
"245","89","During previews Wartime swing-time romance  RickD",""," April 5th, 2017","See it if you like WWII original swing music & good voices esp. Laura Osnes & Cory Cott. Plot is involving & performers likeable.","Don't see it if you're not a fan of musicals or stories about returning GIs who were negatively impacted by the war.=Also All is not entirely sunshine & roses, & that's one of the reasons I liked it. Largely joyous (guess which 2 characters finally realize they belong together ), it does give the returning GIs issues to deal with that were caused by the horror of war (even tho these issues are glossed-over) before allowing the inevitable happy ending....<U+00A0>Read more Read less="
"246","84","During previews Entertaining, Great singing, Great dancing, Big band swing, Not clich<U+00E9>  Ninwall",""," April 2nd, 2017","See it if Big-band musical about just-returned WWII vets & the toll of war on their psyches; both feel-good & romantic yet also serious w/a dark edge","Don't see it if Actors really played instruments; music was good, dancing great. The end was oddly abrupt; I felt chemistry btwn leads was a bit lacking="
"247","95","During previews Ambitious, Riveting, Entertaining, Great singing, Great staging  David L 6228",""," April 25th, 2017","See it if You like the sound of band music from the 40s, exciting dancing, an original story, and romance. Fine singing, too.","Don't see it if You don't like period musicals or a challenging narrative.="
"248","95","During previews Ambitious, Intelligent, Relevant, Resonant, Great singing  Maria 44",""," April 25th, 2017","See it if Wonderful musical about PTSD & survivor guilt....about the healing power of art. This production is still being tweaked throughout previews","Don't see it if ...you only want fluff or something revolutionary.="
"249","83","During previews Delightful, Profound, Romantic, Great singing, Great staging  Rebecca_M",""," April 24th, 2017","See it if you like big singing, big dancing and great staging! The acting is superb as well!","Don't see it if you don't like cliched story lines.="
"250","90","During previews Resonant, Entertaining, Great staging, Great choreography, Thoughtful  Taylor11",""," April 24th, 2017","See it if you want to see a totally original musical. It is so refreshing to hear a new story and songs. The two leads are amazing talents!","Don't see it if you want a pick-me-up type show. Yes this is a great day at the theater, but the show does talk about the effects of PTSD on war vets.="
"251","90","During previews Refreshing, Resonant, Entertaining, Great singing  Lindsayyyy",""," April 23rd, 2017","See it if you want to be enthralled by a historical musical with great singing and dancing combined with talented musicians","Don't see it if you don't like shows where you can figure out the entire plot before the first act is over="
"252","82","During previews Intelligent, Thought-provoking, Dated, Entertaining, Well done  Denis S",""," April 23rd, 2017","See it if you like the era or like Laura Osnes, who does a very fine job.","Don't see it if you are looking for something new or inciteful. It tries a little too hard.="
"253","79","During previews Delightful, Cliched, Entertaining  MarinaM",""," April 22nd, 2017","See it if you love Laura Osnes/Corey Cott, you like musicals with uppity, jazzy tunes, or like shows that talk about veterans","Don't see it if you want a deeply thought-provoking plot or memorable, moving music. It's a cute show but doesn't really scratch more than the surface="
"254","89","During previews Great acting, Relevant, Entertaining, Great singing, Great story  Caryn W",""," April 22nd, 2017","See it if Great story with a lot of heart","Don't see it if Don't like stories dealing with coming home from war="
"255","85","During previews Entertaining, Toe-tapping, Solid  Jennifer M 14",""," April 22nd, 2017","See it if You want a little bit of everything: fun, sweet, sad, uplifting","Don't see it if You want something serious and dramatic=Also Some of the choreography was too  meta  compared to the level of the story. Fun dancing. Laura knocked that last song out of the ballpark. Cory was strong and really grew on me....<U+00A0>Read more Read less="
"256","75","During previews Resonant, Cliched, Great singing  Kerri Lauren",""," April 21st, 2017","See it if you like period piece musicals with a resonating message. The actors playing the instruments live & Laura Osnes' voice are worth the price.","Don't see it if you're bored by unnecessary storylines.="
"257","69","During previews Cliched, Slow, Great dancing  MDJDMOM",""," April 21st, 2017","See it if Like fantastic dancing. It was the highlight for me. Story is dragging in act 1 and trite. I loved that the actors played the instruments","Don't see it if You are not looking for an easy touristy show.="
"258","78","During previews Ambitious, Slow, Great singing, Forgettable, Good dancing  Lensy 6141",""," April 21st, 2017","See it if You like Laura Osnes, Corey Cott, lots of high energy dancing, slowly developing love stories, or historical stories about veterans.","Don't see it if You want an epic or fast-paced show, aren't a fan of dance. Book is underdeveloped and forgettable, as is the music. I give it a  meh .=Also Andy Blankenbuehler bit off more than he can chew by directing AND choreographing this show. There was so much unnecessary dancing throughout that it became distracting-- he needed someone to rein him in.Beth Leavel is underutilized. She was great and exciting every time she was on stage. I wanted more of her.Laura's voice was lovely, but she was rather blah and one dimensional on stage.The love story between the leads wasn't believable. You knew it would go there eventually, but it felt forced.It's a bit heavy-handed with the Uncle Sam/vet theme but at the same time didn't go far enough into the PTSD/recovery story-line.The music had identity issues-- not sure what genre it wanted to be.All in all, it was a forgettable show. A lot of the audience seemed to love it, but I found it just passable. If you're on a budget I'd say skip this one....<U+00A0>Read more Read less="
"259","87","During previews Intelligent, Thought-provoking, Riveting, Entertaining, Great singing  Nicole Pieri",""," April 20th, 2017","See it if you can get past the first act to get to the completely compelling second act","Don't see it if you can't get past the first act="
"260","100","During previews Refreshing, A must see for sure!  Greg 6090",""," April 20th, 2017","See it if you like to be thoroughly entertained by an all-around solid musical that is NOT based on a film, etc. Fresh ideas with a period story!","Don't see it if you hate laughing, crying or being thoroughly entertained. One leaves the theatre feeling they have their money's worth regardless of price="
"261","89","During previews Ambitious, Epic, Great singing, Great staging  Medusa",""," April 20th, 2017","See it if a huge show. the book, music, choreography and performances all come together to create a masterful evening. A seemingly old fashioned-","Don't see it if piece is anything but. There are a few glitches along the way but a truly beautiful evening has been created. Cory Cott is a star.="
"262","87","During previews Delightful, Entertaining, Great staging  Carrie",""," April 19th, 2017","See it if You enjoy great 40's swing music with wonderful choreography! It's a nice story, predictable, but entertaining with a charming talented cast","Don't see it if Like contemporary musicals. This feels old school but in a good way. Certainly a nice evening in the theatre!="
"263","60","During previews Disappointing, Cliched, Overrated, Great singing, Fluffy  HAPPY",""," April 19th, 2017","See it if You wanna check hamilton's choreographer's new choreo. Fun of Lora.","Don't see it if You don't like messy staging by un nesessary dance.="
"264","79","During previews Cliched, Charming, Great singing, Great staging, Great dancing  Megan M.",""," April 18th, 2017","See it if you want to see a period musical about WWII veterans starting a band with a war widow. Lively songs and dances, and deeper than expected.","Don't see it if you prefer something more original or don't want to see characters portraying veterans suffering from PTSD.=Also Bandstand is a fun musical with big, visually gorgeous and beautifully choreographed song and dance numbers. The band members actually perform live on their instruments, lending an entertaining energy to the production. Some of the songs sound generic, but the last song of the first act is a gem. Corey Cott and Laura Osnes are delightful as the leads. It may not have the most original plot, but Bandstand is a great way to spend an evening!...<U+00A0>Read more Read less="
"265","85","During previews Intense, Thought-provoking, Resonant, Entertaining, Great singing  PeterPeterTheatreEater",""," April 18th, 2017","See it if You like swingy music, a classic aesthetic, and a story that finds a way to make hard issues universals. Also, if you enjoy some Americana.","Don't see it if You're uncomfortable with a show that brings veterans, PTSD, and loss to the forefront of the conversation.="
"266","58","During previews Disappointing  Cath H",""," April 16th, 2017","See it if If you have seen every other show","Don't see it if If you haven't="
"267","94","During previews Thought-provoking, Resonant, Riveting, Entertaining, Great singing  Marc B",""," April 15th, 2017","See it if You love 1940s big band music. I think there's something for everyone in this show!","Don't see it if You don't like the 1940s or stories about war="
"268","70","During previews Entertaining, Great singing, Fluffy  Brett 212",""," April 15th, 2017","See it if You're a fan of Laura Osnes, Corey Cott or big band music.","Don't see it if You want a really good story to go along with the singing and dancing. It's not very interesting.=Also I'm a fan of both Osnes and Cott and their voices don't disappoint. Beautiful set design and choreography. My main issue with the show is the story. It feels like an old forgotten show but if it had been a revival, I'd be asking myself, 'why revive this show now ' Is it must see  No, but there is some enjoyment to be had here....<U+00A0>Read more Read less="
"269","72","During previews Delightful, Entertaining, Great singing  Kgrios",""," April 14th, 2017","See it if You Love time period pieces and patriotic","Don't see it if Don't like cliche shows="
"270","95","During previews Great acting, Entertaining, Great singing, Great staging  Member d68a675f",""," April 14th, 2017","See it if love an original musical, great music, great singing, great dancing and great acting!!","Don't see it if Everybody should see it!="
"271","90","During previews Absorbing, Enchanting, Resonant, Great staging, Great choreography  Katya",""," April 13th, 2017","See it if You're looking for a musical with a classic Broadway feel but also with a relevant and meaningful message.","Don't see it if You do not like the traditional musical format and style.="
"272","75","During previews Romantic, Cliched, Dated, Entertaining, Great singing  Katie 4",""," April 13th, 2017","See it if you like when actors play instruments on stage; enjoy a predictable romance","Don't see it if you are turned off by cliches....a few moments in piece were not cliched and they were wonderful, otherwise it fell into predictability="
"273","78","During previews Ambitious, Great singing, High energy  MC6124",""," April 13th, 2017","See it if You want to hear great singing by leads and ensemble. You want a high energy musical.","Don't see it if Saw it in previews... storyline needs further development and to be less predictable. Focus of story did not match the promo.="
"274","91","During previews Delightful, Entertaining, Great singing  David G 6097",""," April 12th, 2017","See it if You want to be pleasantly surprised that a new composer and book writer can write an engrossing Broadway Musical w/ great staging/performanc","Don't see it if You love only new fangled musicals like Once, Dear Evan Handson, and Fun Home="
"275","88","During previews Funny, Great acting, Thought-provoking, Must see, Resonant  Caroline 6067",""," April 12th, 2017","See it if You love Corey Cott's voice, have ever met anyone who has served in the military, are looking for a well-balanced, well done show.","Don't see it if You're looking for something light and unemotional.="
"276","79","During previews Ambitious, Thought-provoking, Resonant, Great staging  Alana J",""," April 12th, 2017","See it if you want to see a music driven show with a young and talented cast.","Don't see it if You don't like actors playing live music on stage=Also The leads Laura and Corey were exceptionally talented, but the score in many instances did showcase the strength of their voices. But, the songs that were suited for them showed the power, strength and talent of both of them. The supporting cast members of the band all had distinct personalities and stories that shown thru the staging, choreography, and acting...<U+00A0>Read more Read less="
"277","85","During previews Must see, Romantic, Entertaining, Great singing, Great staging  Mark 30",""," April 12th, 2017","See it if you want great singing, Romantic plot, fantastic dancing, beautiful period score","Don't see it if don't like musicals="
"278","85","During previews Entertaining, Great staging, Let's cheer for original material made for the stage  Ed 6083",""," April 11th, 2017","See it if you enjoy seeing all the components of theater come together to keep you enchanted for 2 1/2 hours.","Don't see it if your taste in music is limited.=Also Bandstand is better than Groundhog Day in every possible way. Lighting designer Jeff Croiter once again creates magic - a master class on stage lighting....<U+00A0>Read more Read less="
"279","81","During previews Clever, Delightful, Great acting, Intelligent  marc 1330",""," April 10th, 2017","See it if EVERYONE GO SEE THIS IT'S ENTERTAINING .","Don't see it if N/A="
"280","82","During previews Ambitious, Profound, Resonant, Slow, Subtle  Anthony 17",""," April 10th, 2017","See it if You want a piece that slowly pulls you in and ultimately leaves you with a wallop of a punch. Or you love swing dancing. And great perfs","Don't see it if You want a story that starts like gangbusters out of the gate. Or memorable, hummable songs.="
"281","69","During previews Disappointing, Slow, Great singing  Susan 8b188559",""," April 10th, 2017","See it if Osnes has a wonderful voice. Singing in show was good.","Don't see it if You can't sit through a slow show. It still needs some work. Not a great musical yet. Hopefully they tweak it now during previews="
"282","100","During previews Absorbing, Clever, Refreshing, Riveting  Alyssa M",""," April 9th, 2017","See it if You like new original musicals","Don't see it if You don't like jazz and swing="
"283","88","During previews Ambitious, Delightful, Thought-provoking, Entertaining, Great staging  Vicki R 613980",""," April 8th, 2017","See it if You are looking for an enjoyable, uplifting evening in an unexpected situation. The entire cast seems to want to entertain you ...","Don't see it if You are looking for hidden meaning in a serious look at history and life.="
"284","94","During previews Must see, Profound, Great singing, Great staging, Great dancing  Mel A",""," April 8th, 2017","See it if you want a touching story about how music can help people on the edge hold themselves together; excellent singing and memorable songs.","Don't see it if you're looking for something light and fluffy, or you're not into the music of the 40s.=Also It was so refreshing to see dancers who were actually partner dancing properly! I know it's a small detail, but as a swing dancer myself it made me so happy to see the ensemble get the partner dancing right. The choreography overall is beautiful - a lot of nice touches that added to the emotional complexity of the piece.The actors actually play their instruments - how cool is that ! It's a nice touch for anyone with a music background to see that the instruments are being played by people who clearly know what they're doing, not just miming along. I'm also the type who wants memorable songs when I go to a musical, and I walked out with 3 or 4 I wished I could have listened to again on the train home.On the whole, the show does a nice job of treating a serious subject (PTSD and returning from war) without becoming enveloped in the darkness and getting self-indulgent.Highly recommended!...<U+00A0>Read more Read less="
"285","70","During previews Old fashioned, Nothing special  John Ned",""," April 7th, 2017","See it if A show set in the 1940s, following the dream of a group of war veterans appeals to you. Swing music played by the actors is featured.","Don't see it if you are looking for a show with a spark and a cast with chemistry... the show felt flat. There are better choices for the money="
"286","88","During previews Clever, Great acting, Refreshing, Entertaining, Great singing  Michael42",""," April 7th, 2017","See it if You want to see an original musical with a descent score and powerful performances. This could very well be the surprise hit of the season","Don't see it if You hate swing/jazz music. If you are looking for an upbeat, happy show you won't find it here. At times it can be very slow and very sad="
"287","92","During previews Ambitious, Delightful, Relevant, Resonant, Entertaining  Paul 6083",""," April 7th, 2017","See it if you like great acting, singing, choreography and dancing and if you like entirely original productions","Don't see it if are looking for American Bandstand or are not open to swing-inspired music.=Also Breakout performance by Corey Cott. Great chemistry with Laura Osnes who is superb as always....<U+00A0>Read more Read less="
"288","75","During previews Cliched, Entertaining, Great music, Pleasant, Great staging  sgreen3",""," April 7th, 2017","See it if You enjoy great singing, big band/swing music, and standard, entertaining musicals. The performers playing instruments were all phenomenal.","Don't see it if You are upset by depictions of war veterans/PTSD. Or are expecting anything groundbreaking or masterful. It's a fine piece of entertainment.="
"289","95","During previews Delightful, Great acting, Must see, Entertaining, Great singing  Jeff B 6072",""," April 7th, 2017","See it if You like 1940's big band music, a great story, and terrific performances","Don't see it if Not suitable for younger kids.=Also I missed seeing this show at Paper Mill because of its title. I thought it would be a jukebox homage to Dave Clark. It's not. It is a totally original, totally absorbing, totally captivating show that should be seen by everyone. Although it is  about  veterans returning from WW2 and trying to fit back into society, it is as relevant both to today's returning military and to aspiring artists being taken advantage of by the  reality TV  world as it is to the 40's time period in which its set. The show is beautifully written, beautifully staged, totally compelling and believable, and one of my favorite things I've seen in this, a season of really wonderful shows. If you did see it at Paper Mill, see it again. This version has a new, much better, ending. DON'T MISS IT!...<U+00A0>Read more Read less="
"290","80","During previews Ambitious, Delightful, Enchanting, Refreshing, Dated  Lisa 9",""," April 7th, 2017","See it if you love swing music and the standards of the 40s performed by singer-actor-musicians right on stage! A truly American musical.","Don't see it if You don't like toe-tapping music and stories surrounding the events of WWII.="
"291","80","During previews Delightful, Slow, Entertaining, Great staging  elly9149",""," April 7th, 2017","See it if you love jazz, the band actually plays all instruments, strong dance numbers, and to appreciate all vets :)","Don't see it if the story can be kinda slow...also very predictable, but I enjoyed every second of it!!="
"292","70","During previews Entertaining, Great staging, If only the music was really good!  Member 2ad54e71",""," April 7th, 2017","See it if You want to see great staging and choreography","Don't see it if You want great music.="
"293","93","During previews Thought-provoking, Romantic, Great staging, Great dancing  SardisTable7",""," April 6th, 2017","See it if You want something traditional with a twist. The cast and choreography is solid. You get swept up.","Don't see it if Themes of post-war trigger anything for you.="
"294","91","During previews Exquisite, Profound, Relevant, Romantic, Great singing  Emily C 6154",""," April 6th, 2017","See it if want to see a show that is deep beyond it's fun swing music. Want to see a story about the after affects of soldiers coming from war.","Don't see it if looking for a light show without depth.="
"295","72","During previews Ambitious, Refreshing, Slow, Great singing, Great staging  Rachel 6150",""," April 6th, 2017","See it if you are up for seeing an imperfect but thematically interesting show with stunning choreography, design, and wonderful singing by Ms. Osnes.","Don't see it if you need your music catchy: while swingin', the music wasn't very memorable.="
"296","85","During previews Relevant, Romantic, Entertaining, Great singing, Fluffy  Stephen E 2",""," April 6th, 2017","See it if You want to see a good show with good singing and need a night out.","Don't see it if You don't want to explore PTSD through the characters or need an epic show=Also A soldier comes home from serving in WWII and gathers together a band of Vets to form the next great band! You watch as they work through PTSD and see how they handle life as they return to society. This show has great potential to get better, but a good job done by all!!...<U+00A0>Read more Read less="
"297","75","During previews Funny, Ambitious, Clever, Great singing  Jason 7053",""," April 6th, 2017","See it if you love big band or swing music.","Don't see it if the show rides a fine line between drama, comedy and a big musical. So if that is what you are looking for, this is the show for you.="
"298","81","During previews Ambitious, Clever, Entertaining  Marcie S",""," April 6th, 2017","See it if An interesting story of a band getting together after the war that was well done","Don't see it if If you don't like lively music and don't want to be entertained.="
"299","100","During previews Delightful, Enchanting, Great acting, Entertaining, Great singing  Elizabeth 6080",""," April 5th, 2017","See it if Great all around show. Loved the music","Don't see it if You don't like 40s and 50s="
"300","79","During previews Ambitious, Entertaining, Great staging, Energetic, Artful  Stage Left Is Right",""," April 4th, 2017","See it if You enjoy high energy productions with moments of insightful choreography and a consistently upbeat score. A very likable and talented cast.","Don't see it if You don't like big, splashy Broadway musicals or if you seek an original story line or fresh insight to the 1940's swing era.=Also The entire cast delivers heartfelt performances, but the orchestra overwhelms vocals in most numbers....<U+00A0>Read more Read less="
"301","95","During previews Delightful, Profound, Entertaining, Great singing, Unexpected  Joshua Ryan",""," April 2nd, 2017","See it if You love the 40s, big band jazz, underdogs, or know a veteran. Leads have excellent voices, and actors actually play the instruments onstage","Don't see it if You don't want to be moved or inspired by theater. Seeing older men lead a standing ovation mid performance is rare and very moving.=Also I'm interested to see what changes are made during previews to make it even better. I went on the very first night, but will definitely plan to see it again once it officially opens....<U+00A0>Read more Read less="
"302","95","During previews Resonant, Great writing, Entertaining  Betsy W",""," April 25th, 2017","See it if Enjoy upbeat swing music with a great story and terrific dancing and staging. I would see it again!","Don't see it if You don't like a good beat="
"303","95","During previews Masterful, Profound, Refreshing, Great writing, Great singing  Ryan 3891",""," April 25th, 2017","See it if you like swing scores, you enjoy military stories, you like shows that are set in the swing era","Don't see it if you are triggered by open talk about the war=Also A very surprising and refreshing evening of theater. I was blown away by the score, the dancing, and the storytelling. A compelling show....<U+00A0>Read more Read less="
"304","90","During previews Entertaining, Great singing  Cheryl 6311",""," April 24th, 2017","See it if you like musicals, how difficult subjects are dealt with in an entertaining way, great singing","Don't see it if You do not like musicals or that era.="
"305","75","During previews Delightful, Romantic, Great singing  Anthony Germano",""," April 24th, 2017","See it if you love a good story about a war vet and his buddies forming a band and competing in a national competition. I mean, c'mon!","Don't see it if a storyline of above war vet coming home and falling in love with his deceased friend's widow offends you, this ain't for you.=Also Beautifully staged with a great bandstand score. I didn't know where the story was headed and they had me invested from start to finish. A pleasant surprise for me this season!...<U+00A0>Read more Read less="
"306","90","During previews Intelligent, Must see, Relevant, Entertaining, Great singing  TaniaJ",""," April 23rd, 2017","See it if KNOCKED MY SOCKS OFF. Fun, entertaining, romantic, but also deeply poignant, raw, and moving. Music, singing, dancing, staging can't be beat","Don't see it if You're triggered by implied battlefield action. Many references to PTSD and loss. But I still think everyone should see it!="
