"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"1","85","The New York Times","Charles Isherwood","May 23rd, 2016","<U+201C>A gorgeously sung, elementally spare production...The performers intermittently move through aisles in the audience, bringing an inviting intimacy to the production. It<U+2019>s a smart tactic, because while its score is continually beguiling, <U+2018>Hadestown<U+2019> might feel static were it not for Ms. Chavkin<U+2019>s simple but inventive staging...Ms. Mitchell<U+2019>s lovely music and well-turned lyrics are tightly bound together, and recall traditional folk music with a distinctive Southern flavor.",""
"2","90","Theatermania","Zachary Stewart","May 23rd, 2016","<U+201C>Chavkin has crafted a visually arresting production to match the richness of Mitchell's score...Chavkin and Mitchell enrich this ancient story in their imaginative rendering, making the characters and their relationships seem fresh and relatable...Everything about <U+2018>Hadestown<U+2019> is designed to grab your attention and pull you into the story. Even if you are not a fan of folk music, it will be difficult to resist this tuneful and visually spectacular production.<U+201D>",""
"3","85","The Hollywood Reporter","Frank Scheck","May 23rd, 2016","<U+201C>The material has been given an enthralling environmental staging...Energetically sung by the powerful-voiced ensemble, the music is terrific: endlessly inventive and eclectic, as melodic as it is funky and folksy...The lyrics aren't as scintillating as the music, and the action feels overly busy at times. The dialogue can be wince-inducing...It hardly matters, thanks to the music's relentless energy and inventiveness as delivered by the crack band and terrific ensemble.<U+201D>",""
"4","85","New York Theater","Jonathan Mandell","May 23rd, 2016","<U+201C>Mixes sweet and sexy folk, rocking New Orleans jazz, get-down blues and sinful soul. The eight cast members who perform the 35 songs are uniformly terrific; it<U+2019>s hard to imagine anybody better. If the plot strays little from the bare-bones story of Orpheus, the songs and the staging are enough to enchant for the two-hour running time...'Hadestown' is not a traditional musical. Think of it as a concert with benefits, but don<U+2019>t resist the temptation to go.<U+201D>",""
"5","65","The Huffington Post","Steven Suskin","May 23rd, 2016","<U+201C>This interestingly told and interestingly staged journey to the Underworld, alas, only occasionally hits the heights...While we have a bunch of prettyish numbers...things don<U+2019>t get hot until we get the hell to Hades. The second act more thoroughly engages us and holds our attention...Fans of Mitchell<U+2019>s album will likely be wowed by the piece, and the stage version is a worthy attempt at trying something different. But this visit to 'Hadestown' is not quite compelling.<U+201D>",""
"6","85","Lighting & Sound America","David Barbour","June 2nd, 2016","<U+201C>What's most engaging about <U+2018>Hadestown<U+2019> isn't the story it tells but the way it tells it -- with a barrelhouse sense of rhythm and plenty of blue notes. Under Chavkin's direction, the entire cast is in synch with the music's sassy, cynically upbeat mood, delivering each lyric with a lazy vibrato and a shrugging acknowledgement of the world's wicked ways...<U+2018>Hadestown<U+2019> delivers its tragic tale with a wink and a snap in its step.",""
"7","90","Front Row Center","Tulis McCall","May 31st, 2016","A thrilling new musical<U+2026>With her partner, director Rachel Chavkin and this magnificent design team and orchestra <U+2013> a thing of beauty has been created.  While at times it is is more concert than theatre (this was the first incarnation of the piece) the story nevertheless reaches out and grabs you in your wooden seat.",""
"8","65","Talkin' Broadway","Matthew Murray","May 23rd, 2016","<U+201C>A testament to the rewards that can be reaped from conceiving an approach and sticking to it no matter what. Lots of theatre claims to be immersive, but few accomplish it as totally as <U+2018>Hadestown<U+2019> does. But for all its physical and technical brilliance, it's dull, even irritating, as an example of musical theatre writing...As with other recent stage efforts from pop artists, it has no discernible interest in telling its story on the theatrical terms.<U+201D>",""
"9","65","Broadway Blog","Samuel L. Leiter","May 31st, 2016","For a show inspired by a tale dramatized in countless films, plays, and operas...it<U+2019>s disappointing to see how little drama has been squeezed from it here, despite the many appealing songs and the infusion of a capitalistic exploitation theme...With its extensive use of mics, and even a section where Persephone introduces each orchestra member for applause, it's basically a well-staged concert. Judging by the warm response, however, many will have a hot time in old Hadestown tonight.",""
"10","60","AM New York","Matt Windman","May 23rd, 2016","<U+201C>Proves to be smart and romantic but dramatically underwhelming...In Mitchell<U+2019>s hands, the sensitive Orpheus is too focused on playing the guitar to provide for Eurydice<U+2019>s real-world needs, so she independently ventures down to an industrialized underworld...The cast is excellent and songs are either gently touching or catchy, but <U+2018>Hadestown<U+2019> does come off as slow, undercooked and choppy, more reminiscent of a concert than a theatrical work.<U+201D>",""
"11","60","New York Magazine / Vulture","Jesse Green","May 23rd, 2016","<U+201C>The likelihood of enjoyment may depend on your willingness to accept that what you are watching is not in fact a musical but more of an illustrated pop concert, if a very pretty one. On the other hand, if you go in hoping for a story told through song, the traditional province of musical theater, you will be very much disappointed...Luckily the singing is generally excellent...When almost everything is narrated, the lack of variety dulls emotion and smothers the pulse.",""
"12","90","Time Out New York","Jenna Scherer","May 23rd, 2016","<U+201C>The stellar ensemble fills the theater with soaring harmonies, weaving in and out of the audience and the onstage band. Mitchell<U+2019>s music, lush and strange and lyrically brilliant, has found its match in this cast...The one weak spot is Daunno, whose vocal and acting chops don<U+2019>t stack up against his peers. Still, <U+2018>Hadestown<U+2019> is something special, a sensory feast that<U+2019>s also a passionate debate between pragmatism and romance.<U+201D>",""
"13","75","Deadline","Jeremy Gerard","May 23rd, 2016","First recorded and performed as a concept album, the song cycle by Ana<U+00EF>s Mitchell is easy listening, sometimes sparkling<U+2026>Director Rachel Chavkin working with terrific design talent and superb jazz-meets-country orchestrations by Michael Chorney, provides a Tiffany setting for Mitchell<U+2019>s work...I didn<U+2019>t weep for E&O when he blew their escape plan in the end. But maybe it<U+2019>s me: The lady seated behind me, emoting heartily the show, was practically speaking in tongues by the end.",""
"14","90","CurtainUp","Elyse Sommer","May 29th, 2016","In 'Hadestown' the old tale has been brought to fascinating, lushly staged new life<U+2026>Imperative for anyone who appreciates vibrant, original musicals. While 'Hadestown' hasn't completely shed its album-concert roots, it's not overstating anything when it describes itself as a folk opera...The real star of 'Hadestown' is the music with its well blended mix of folk music, blues-y jazz and pop...The lyrics are also very smart...'Hadestown' is highly original and enjoyable.",""
"15","90","Theatre Reviews Limited","David Roberts","May 23rd, 2016","Ana<U+00EF>s Mitchell<U+2019>s 'Hadestown' is a faithful retelling of this epic myth with a deep connection to the present and the plight of the 99 percent. Orpheus<U+2019> journey to rescue Eurydice from Hades and death and the gripping journey of the pair to the very Gates of Hell has never been more clear or more compelling...Ms. Mitchell<U+2019>s scintillating 'Hadestown' quickens the deadliness of our current political maelstrom and the social ennui it so weakly attempts to address.",""
"16","55","The Wrap","Robert Hofler","May 23rd, 2016","<U+201C>What Mitchell<U+2019>s music doesn<U+2019>t have is much dramatic drive. Song after song gives us a glimpse into the characters<U+2019> emotional state. Rarely are we further along in the story when someone finishes singing...Mitchell the lyricist is no match for Mitchell the composer. Her wordplay is intelligent, but rarely is it inspired...Rachel Chavkin<U+2019>s direction occasionally creates magnificent stage pictures, but the individual moments don<U+2019>t build.<U+201D>",""
"17","90","CitiTour","Brian Scott Lipton","May 23rd, 2016","Anais Mitchell<U+2019>s remarkably diverting musical...This highly original piece has been directed with great flair by the talented Rachel Chavkin<U+2026>Chavkin ensures that we are immersed fully in this captivating tale, since the cast often stands and dances before us (and even interacts with a few of us)<U+2026>Mitchell<U+2019>s magnificently varied score is the main attraction<U+2026>More importantly, each piece of the mostly sung-through score works beautifully in this theatrical setting.",""
"18","90","Broadway & Me","Janice C. Simpson","June 1st, 2016","Mitchell and the ever-inventive director Rachel Chavkin have transformed the song cycle into a theatrical piece that sticks close to the main storyline but they've added a down-home Louisiana vibe that is alternately sweet and peppery and deliciously satisfying...The multiracial cast is terrific, except for Damon Daunno's Orpheus who is charming but strains when his songs venture into falsetto<U+2026>Best of all, however, is Chris Sullivan, who plays the world-weary narrator Hermes.",""
"19","60","Financial Times (UK)","Max McGuinness","May 23rd, 2016","Mitchell<U+2019>s version cleverly evokes the 'satanic mills' of industrialisation and the lonely romance of the railroads, but it<U+2019>s not quite enough to pad out the story for two hours. As directed and co-developed by Rachel Chavkin, 'Hadestown' thus feels more like a semi-staged concert (albeit an entertaining one) than a fully developed work of musical theatre. The ending in particular fails to extract much pathos from Orpheus<U+2019>s fatal backward glance.",""
"20","85","NJ.com","Christopher Kelly","May 26th, 2016","<U+201C> ers one of the most enjoyable new scores this side of <U+2018>Hamilton<U+2019>...You feel as if you've slipped into a wormhole and landed in a New Orleans jazz joint circa the 1920s...The story of Orpheus and Eurydice doesn't quite justify a two-hour show, and the second act of 'Hadestown' feels flat...Still, good luck trying to get Mitchell's infectious, down-and-dirty melodies out of your head.<U+201D>",""
"21","85","Village Voice","Miriam Felton-Dansky","May 31st, 2016","The Orpheus myth is about so much more than young love denied. And, luckily, singer-songwriter Ana<U+00EF>s Mitchell and director Rachel Chavkin celebrate such depths in the delightful new folk opera 'Hadestown'...The piece infuses the familiar Greek legend with sharp-edged commentary on capitalism, exuberant songs, and a complex meditation on love....Mitchell's best songs are raucous group numbers, expanding the characters' dilemmas into playful meditations on love and hardship.",""
"22","95","Epoch Times","Judd Hollander","July 11th, 2016","<U+201C>Tightly directed by Rachel Chavkin, who helped develop the piece, one feels literally a part of the story from beginning to end...The score, ranging from ballads to bluegrass, is brilliant...Page turns in a bravura performance as Hades, and Gray is wonderful as Persephone. Her performance captures both the exuberance of a bird in a flight and one trapped in a cage...With a story of love, loss, and rebirth both timeless and universal, <U+2018>Hadestown<U+2019> makes for a totally thrilling experience.",""
"23","75","Exeunt Magazine","Nicole Serratore","May 31st, 2016","'Hadestown' manages to be both simple in structure but complex in references...Most of the time the allegory works. Occasionally it is strained...It<U+2019>s a talented cast, and the music is so often devilishly enticing that it is easy to forgive it some dramaturgical gaps<U+2026>The love story could have used an injection of sizzle<U+2026>Beautiful harmonies and evocative performances keep it from drifting too far into the didactic. Chavkin and Mitchell craft a vivid space to explore a probing political agenda.",""
"24","95","Stage Buddy","Navida Stein","May 31st, 2016","Put a great Greek myth together with an awesome genre-spanning score plus a superb cast and you get the downtown hit 'Hadestown'<U+2026>It hits with the full impact of the consequences of one fearful action<U+2026>Mr. Sullivan<U+2019>s stage presence is a study in 'less is more;' he is riveting and endearing as he moves the action along with his blues-tinged vocals, sometimes pulling out a harmonica to wail upon<U+2026>The lyrics are chilling and familiar in this election year. 'Hadestown' is not to be missed!",""
"25","95","90.7 WFUV","John Platt","May 24th, 2016","I wouldn't change a thing about this practically perfect production...The superb cast is blessed with talent and attitude...Anais is fortunate to have entrusted the direction to Rachel Chavkin, who has a clear vision for the material...The action is immersive, with the cast sinuously moving in and out of the audience, which surrounds the small stage. As a result, you're carried along by the music of the sung-through production, played by an excellent onstage band.",""
"26","90","Ambitious, Clever, Edgy, Quirky, Great staging  IAmMyOwnWife",""," April 1st, 2017","See it if it finally makes a much deserved transfer to B'way. Also if you dig the inventive, thoughtful direction of Rachel Chavkin (Great Comet, SMS)","Don't see it if see it.="
"27","85","Clever, Intelligent, Quirky, Romantic, Great singing  Polly 7089",""," March 31st, 2017","See it if You want to see a wholly original musical.","Don't see it if You like more traditional musicals."
"28","90","Absorbing, Enchanting, Great music, Great singing, Transporting  PattiVill",""," November 30th, 2016","See it if you enjoy folk music in general or Once in particular -- this was a fabulous show and I can't wait for the cast recording!","Don't see it if folk music is not your thing.="
"29","90","Absorbing, Ambitious, Edgy, Great acting, Intelligent  WH",""," October 17th, 2016","See it if Want to be challenged and kept guessing.","Don't see it if Are closed off to creative and absorbing productions."
"30","98","Great acting, Riveting, Great writing, Great singing, Great staging  Janet Bo Banet",""," September 17th, 2016","See it if You want to be blown away.","Don't see it if You are not interested in Southern Gothic style music.="
"31","85","Absorbing, Great acting, Great singing, Surprising  Theatre Reviews",""," August 23rd, 2016","See it if are looking to see something different and random and want to go in blind and then be surprised by moments of unexpected brilliance","Don't see it if you don't like folky, singer-songwriter type music, you are not interested in seeing something a little different="
"32","80","Original, Absorbing, Ambitious, Intelligent, Great singing  Stephen 6211",""," July 29th, 2016","See it if you know -- or would like to know -- the Orpheus myth.","Don't see it if you only like the same old, same old stuff. This is creative.="
"33","85","Original, Absorbing, Great acting, Quirky, Wonderful band  J",""," July 28th, 2016","See it if you appreciate an intimate theater experience, a good yarn, great acting, singing, music arrangements and a truly exceptional band.","Don't see it if you're not interested in mythology, theater in the round, musicals and a non political reference to building a wall to keep out the enemy.="
"34","80","Ambitious, Clever, Entertaining, Great singing, Great staging  TheaterGuy",""," July 27th, 2016","See it if You're a fan of Anais Mitchell or the tale of Eurydice and Orpheus.  This tells it in a whole new way with a brilliant staging.  Amazing set","Don't see it if You don't like folk music.="
"35","96","Absorbing, Great acting, Masterful, Great singing, Great staging  Teresa 6209",""," July 27th, 2016","See it if You enjoy a unique presentation of a classic story.","Don't see it if You like your Greek tragedies presented classically.="
"36","95","Clever, Quirky, Romantic, Great singing, Great staging  Dan Q",""," July 26th, 2016","See it if you're a sucker for great music and a romantic story told in an unconventional way.","Don't see it if you prefer a more clear-cut narrative or a happy ending.="
"37","80","Original, Disappointing, Overrated, Slow, Mostly great performances  Nic",""," July 26th, 2016","See it if you're a NYTW and/or Anais Mitchell fan.","Don't see it if you can't get past the fact Orpheus is miscast. It made it impossible for me to connect to the love story or care about its resolution.="
"38","85","Clever, Edgy, Enchanting, Great singing  adith1801",""," July 26th, 2016","See it if you like non-conventional musical theater songs and Greek staging conventions","Don't see it if you like tap dancing.="
"39","94","Original, Epic, Exquisite, Great singing, Unique  Ninwall",""," July 25th, 2016","See it if Absolutely breathtaking sung-thru telling of Orpheus tale. I was mesmerized; vocals were gorgeous. Staging is spare yet unique & interesting","Don't see it if You need dialog; this is pure music & pure magic. Live band was fantastic. I was not familiar w/the legend but had no trouble following.="
"40","89","Epic, Masterful, Refreshing, Great singing, Great staging  Steve 6053",""," July 24th, 2016","See it if you love good pop music scores and if you love theatrical invention. It is an evening that will transport you. Fantastic!","Don't see it if can't think of a reason not to see this masterful and intelligent production.="
"41","80","Original, Ambitious, Enchanting, Entertaining, Great staging  Gilbert D.",""," July 23rd, 2016","See it if You like new works, you like the writer, you want to see creative staging and love theatre that created an environment.","Don't see it if You want a theatrical piece full of drama, you don't like folk music, you don't like contemporary theatre you want a musical structured show="
"42","87","Original, Refreshing, Great staging, Memorable, Fabulous music  Theatre Cat",""," July 21st, 2016","See it if a folk, pop, retro jazz/soul score sounds like a good time. Be, Gray, and Page are unique voices we need in musicals. I loved the experience","Don't see it if performed in the round/actors moving through the audience. You prefer more lavish sets/choreography/costumes. The book is a little muddled.=Also I don't think I was supposed to find the Orpheus character as grating as I did....<U+00A0>Read more Read less="
"43","85","Ambitious, Great music, Great singing, Great staging, Fresh/new  Gil K",""," July 21st, 2016","See it if Very creative/original way to recreate a classic. Lyric, poetic, moving. Incredible talent on/behind stage. Powerful staging/music.","Don't see it if Very uncomfortable seating. The littlest bit of knowledge of Greek myths enhances, but the lack thereof doesn't detract from the enjoyment.="
