"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"395","92","During previews Great acting, Masterful, Must see, Riveting, Wonderfully written  Susan 9",""," February 16th, 2017","See it if You want to see a wonderful production of a masterful and beautiful play. Lovely set. Fantastic acting ensemble.","Don't see it if You don't like serious straight plays.="
"396","67","During previews Funny, Indulgent, Great writing, Slow, Dated  Ballerina",""," March 13th, 2017","See it if You want to see a rarely produced Miller play. You want to see Danny DeVito steal the show.","Don't see it if A strong, unified ensemble is important to you. You want to see something with a lot of action/plot.=Also Danny DeVito is the best thing about this production. He is perfectly cast and really delivers. Unfortunately, his character is mostly in the first act, and the second act is the longer act (by a lot). Ruffalo, Shaloub and Hecht are all playing AT their roles, but are sorely miscast. The set is beautiful but underutilized. The staging is elementary and the actors seem very reluctant to interact with their surroundings. Despite what Roundabout wants you to believe from their marketing campaign, this is a problematic play (not the same caliber as 'A View from the Bridge', 'Death of a Salesman' or 'All My Sons') and needs a strong directorial vision and ensemble for it to truly succeed....<U+00A0>Read more Read less="
"397","90","During previews Great acting, Intelligent, Masterful, Relevant, Great writing  Kendra 6325",""," March 13th, 2017","See it if You love Arthur Miller and how his plays are politically charged and relevent across the years. Great writing! Great acting!","Don't see it if You are looking for light entertainment. To enjoy this show you must pay attention.="
"398","80","During previews Absorbing, Epic, Great acting  Sandra C 6125",""," March 13th, 2017","See it if you love Arthur Miller or great acting","Don't see it if you like a lot of action on stage this is cerebral="
"399","85","During previews Absorbing, Epic, Great acting, Slow  Willie11",""," March 13th, 2017","See it if You want to see a classic drama acted superbly by an amazing ensemble.","Don't see it if I hate to admit it but the script, while great in what it builds to, is definitely bloated with dialogue that repeats itself.=Also As someone else said- miller is indeed miller. This play is about the words, not action....<U+00A0>Read more Read less="
"400","69","During previews Banal, Cliched, Dated  Diana 6161",""," March 13th, 2017","See it if you like a typical class play","Don't see it if you are looking for something different and exciting="
"401","69","During previews Great acting, Great writing, Disappointing, Slow, Dated  Zachary I.",""," March 12th, 2017","See it if you love Arthur Miller and can forgive a tepid movie star performance and enjoy the writing and the terrific Jessica Hecht and Danny DeVito.","Don't see it if you'll be bothered by a needlessly self-aware set or the sense that Ruffalo isn't quite up to par. The play creaks a bit in this context.="
"402","91","During previews Absorbing, Great acting, Great writing  John Ned",""," March 12th, 2017","See it if a wonderful play that draws you into it's heartbreaking story. Humor is added to the mix by a delightful performance by Danny DeVito","Don't see it if you are just looking for some light entertainment="
"403","70","During previews Slow, Dated  OnTheAisle",""," March 12th, 2017","See it if you love seeing movie stars and family relationship stories.","Don't see it if you prefer fast-paced, contemporary fare.="
"404","77","During previews Funny, Slow at times, Celebrities on stage  Jim L",""," March 12th, 2017","See it if You like any of the stars in it, Ruffalo, Hecht, DeVito or Shalhoub. Good work by all four. Ruffalo need to work on his diction on stage.","Don't see it if You don't like old fashioned dramas/straight plays.="
"405","76","During previews Intense, Thought-provoking, Resonant, Great staging  ALLYN H",""," March 11th, 2017","See it if You want to see a classic made new again. Something completely engaging that will keep you fully rapt to the last minute.","Don't see it if Family drama is not interesting to you. You don't like Arthur Miller.="
